id,course_id,question_text,options,correct_answer,explanation,has_latex,difficulty_score,image_url,explanation_image_url
1480,1,The term 'plagiarism' refers to:,"{""A"": ""Using too many direct quotes."", ""B"": ""Failing to cite sources and presenting others' work as one's own."", ""C"": ""Using an informal writing style."", ""D"": ""Having spelling and grammar mistakes.""}",Failing to cite sources and presenting others' work as one's own.,"Plagiarism is the act of using another person's ideas, information, or words without giving proper credit to the original source. It is considered a serious breach of academic integrity.",False,1.0,,
1481,1,The purpose of using 'hedges' like 'suggests' or 'it seems' in academic writing is to:,"{""A"": ""Make the writing sound more confident."", ""B"": ""Confuse the reader."", ""C"": ""Avoid making absolute claims and present a more balanced and cautious stance."", ""D"": ""Fulfill a word count requirement.""}",Avoid making absolute claims and present a more balanced and cautious stance.,"Hedges are linguistic tools that allow writers to express caution and distance themselves from making absolute, all-or-nothing claims, which contributes to a balanced and scholarly tone.",False,1.44,,
1482,1,Which of the following would be an example of the 'register' of computer science?,"{""A"": ""Plaintiff, defendant, verdict"", ""B"": ""Debit, credit, ledger"", ""C"": ""Keyboard, modem, cursor"", ""D"": ""Scalpel, suture, diagnosis""}","Keyboard, modem, cursor","A register is the specific vocabulary of a particular field. 'Keyboard, modem, cursor' are all terms that belong to the register of computers and technology.",False,1.2,,
1483,1,A paragraph is said to have 'coherence' when:,"{""A"": ""It has only one main idea."", ""B"": ""It is fully developed with enough examples."", ""C"": ""The sentences are logically connected and flow smoothly."", ""D"": ""It is written in a formal style.""}",The sentences are logically connected and flow smoothly.,"Coherence is the quality that makes a paragraph easy to read and understand because the sentences are interconnected and the ideas progress in a logical, smooth manner.",False,1.2,,
1484,1,"When a topic sentence is placed at the end of a paragraph, it usually functions as:","{""A"": ""An introduction to the next paragraph."", ""B"": ""A conclusion or summary of the details presented."", ""C"": ""A major supporting detail."", ""D"": ""An irrelevant statement.""}",A conclusion or summary of the details presented.,"A topic sentence at the end of a paragraph often serves to summarize the specific points that have been made, leading the reader to a concluding, general statement.",False,1.44,,
1485,1,The primary goal of the 'Grammar review exercises' section is to:,"{""A"": ""Teach students new vocabulary."", ""B"": ""Help students understand and correctly use different verb tenses."", ""C"": ""Explain the structure of a paragraph."", ""D"": ""Show students how to write a thesis statement.""}",Help students understand and correctly use different verb tenses.,The grammar review section focuses heavily on verbs and the correct 'sequence of tenses' to ensure that students can clearly communicate the order and timing of actions in their writing.,False,1.2,,
1486,1,The 'Acknowledgements' section of a thesis is the appropriate place to:,"{""A"": ""Summarize the research findings."", ""B"": ""Thank individuals and institutions for their support."", ""C"": ""List the sources cited in the text."", ""D"": ""Declare the work as original.""}",Thank individuals and institutions for their support.,"The Acknowledgements page is where the author can formally thank their supervisors, colleagues, family, and any funding bodies who provided support during the research and writing process.",False,1.0,,
1487,1,Which of the following is an example of an 'integral citation'?,"{""A"": ""The study had four main limitations (Evans & Green, 2001, 2003)."", ""B"": ""As noted by one study, there are four main limitations (Evans & Green, 2001, 2003)."", ""C"": ""Evans & Green\u2019s (2001, 2003) study has four main limitations."", ""D"": ""There are four main limitations; see Evans & Green (2001, 2003).""}","Evans & Green’s (2001, 2003) study has four main limitations.","An integral citation incorporates the author's name directly into the grammatical structure of the sentence, often as the subject or agent of an action (e.g., 'Evans & Green's study...').",False,1.44,,
1488,1,"The statement 'This course reviews the basic requirements for writing good sentences, paragraphs, and how to connect... an academic essay' is part of the:","{""A"": ""Course Outline"", ""B"": ""Course Assessment"", ""C"": ""Course Objectives"", ""D"": ""Course Description""}",Course Description,"This sentence is found under 'The Nature of Academic Writing' and serves as the course description, explaining what the course entails and its purpose.",False,1.0,,
1489,1,What is the primary function of a 'major support sentence'?,"{""A"": ""To summarize the entire paragraph."", ""B"": ""To provide a detail that supports a minor sentence."", ""C"": ""To directly develop the controlling idea of the paragraph."", ""D"": ""To transition to the next paragraph.""}",To directly develop the controlling idea of the paragraph.,A major support sentence is a key point that directly relates to and helps to develop the main idea presented in the topic sentence.,False,1.2,,
1490,1,"The use of the passive voice, such as 'The experiment was conducted,' contributes to which feature of academic writing?","{""A"": ""Precision"", ""B"": ""Objectivity"", ""C"": ""Criticality"", ""D"": ""Balance""}",Objectivity,"Using the passive voice helps to maintain an objective tone by focusing on the action or information itself, rather than on the person who performed the action.",False,1.5,,
1491,1,Which is the correct possessive form in the sentence: 'That idea is ___.',"{""A"": ""her's"", ""B"": ""her"", ""C"": ""hers'"", ""D"": ""hers""}",hers,"Possessive pronouns like 'hers', 'yours', and 'theirs' do not use an apostrophe. 'Hers' is the correct form to indicate that the idea belongs to her.",False,1.8,,
1492,1,A 'discourse community' is primarily defined by:,"{""A"": ""Geographical location."", ""B"": ""Shared age group."", ""C"": ""Specialized use of language and shared goals."", ""D"": ""Similar political beliefs.""}",Specialized use of language and shared goals.,"The defining characteristic of a discourse community is its members' shared use of specialized language, communication styles, and common objectives or interests.",False,1.2,,
1493,1,The 'inductive method' of paragraph development involves moving from:,"{""A"": ""General statement to specific details."", ""B"": ""Specific details to a general statement."", ""C"": ""Cause to effect."", ""D"": ""Problem to solution.""}",Specific details to a general statement.,"The inductive method builds an argument by starting with specific evidence, examples, or details and then drawing a broader conclusion or general statement from them.",False,1.44,,
1494,1,What does the instruction 'Outline' ask a student to do in an essay?,"{""A"": ""Write a detailed narrative."", ""B"": ""Provide a framework description with main points and sub-points."", ""C"": ""Argue for or against a topic."", ""D"": ""Translate the material into simpler terms.""}",Provide a framework description with main points and sub-points.,"The instruction 'Outline' requires the student to present a structured overview of a topic, stressing the arrangement and classification of main and subordinate points while omitting minor details.",False,1.2,,
1495,1,The main purpose of providing a 'Candidate's Declaration' in a thesis is for:,"{""A"": ""Acknowledging funding sources."", ""B"": ""Thanking the supervisor."", ""C"": ""Ensuring academic integrity."", ""D"": ""Summarizing the research.""}",Ensuring academic integrity.,"The declaration is a formal statement where the candidate affirms that the work is their own and adheres to the university's rules on plagiarism and originality, thus ensuring academic integrity.",False,1.2,,
1496,1,"The sentence 'The three main sources of water are rain, river and underground water' serves as a good example of a(n):","{""A"": ""Minor support sentence"", ""B"": ""Controlling idea within a topic sentence"", ""C"": ""Concluding sentence"", ""D"": ""Transitional phrase""}",Controlling idea within a topic sentence,"This sentence clearly states the topic (sources of water) and limits the discussion to three specific sources (rain, river, underground). It effectively controls the content of the paragraph that will follow.",False,1.5,,
1497,1,Which of the following is an example of a 'colloquial' expression that should be avoided in formal academic writing?,"{""A"": ""Furthermore"", ""B"": ""Consequently"", ""C"": ""A bunch of"", ""D"": ""In conclusion""}",A bunch of,"'A bunch of' is an informal, colloquial phrase. Formal academic writing requires more precise and formal language, such as 'several', 'a number of', or 'a group of'.",False,1.2,,
1498,1,The quality of a paragraph that ensures it is fully developed with sufficient evidence and examples is:,"{""A"": ""Unity"", ""B"": ""Completeness"", ""C"": ""Order"", ""D"": ""Coherence""}",Completeness,"Completeness (or adequacy) means that the paragraph's controlling idea has been thoroughly supported with enough details, examples, or illustrations to satisfy the reader.",False,1.2,,
1499,1,"In the sentence 'Araba was hungry because she did not eat,' the word 'because' serves to improve:","{""A"": ""Unity"", ""B"": ""Coherence"", ""C"": ""Completeness"", ""D"": ""Precision""}",Coherence,"'Because' is a transitional word that establishes a clear, logical cause-and-effect relationship between the two parts of the sentence, making it coherent.",False,1.44,,
1500,1,The main function of the 'Introduction' in the IMRAD structure is to:,"{""A"": ""Summarize the entire paper."", ""B"": ""Present the detailed results of the study."", ""C"": ""Provide a rationale (reason/goal) for the study."", ""D"": ""Interpret the findings.""}",Provide a rationale (reason/goal) for the study.,"The introduction provides the background and context for the research, states the problem, and outlines the rationale or purpose of the study.",False,1.2,,
1501,1,The sentence 'John gave me a new phone he bought in Canada' is given as an example of common spoken communication that lacks precision in:,"{""A"": ""Vocabulary"", ""B"": ""Pronoun use"", ""C"": ""Verb tense sequencing"", ""D"": ""Punctuation""}",Verb tense sequencing,"The notes explain that in formal writing, different verb tenses should be used to show that the actions ('gave' and 'bought') happened at different times (e.g., 'a phone he had bought'), which is a nuance often lost in speech.",False,2.16,,
1502,1,The title 'Head of Department' is used to refer to the person who supervises a:,"{""A"": ""College"", ""B"": ""University"", ""C"": ""Department"", ""D"": ""Faculty""}",Department,"As per the university terminology provided, a department is supervised by a Head of Department.",False,1.0,,
1503,1,Which of these is NOT a type of academic writing mentioned in the notes?,"{""A"": ""Analytical"", ""B"": ""Descriptive"", ""C"": ""Poetic"", ""D"": ""Persuasive""}",Poetic,"The notes list Analytical, Descriptive, Critical, and Persuasive as types of academic writing. Poetic writing belongs to the creative or literary domain, not typically academic writing.",False,1.2,,
1504,1,"If a writer wants to develop a paragraph by explaining why an event occurred and what its outcomes were, they would be using:","{""A"": ""Comparison and Contrast"", ""B"": ""Definition"", ""C"": ""Cause and Effect"", ""D"": ""Classification""}",Cause and Effect,The cause and effect method of paragraph development is used to explain the reasons for something (causes) and the results or consequences (effects).,False,1.2,,
1505,1,The use of an 'implied controlling idea' is most common in which type of writing?,"{""A"": ""Scientific reports"", ""B"": ""Argumentative essays"", ""C"": ""Narrative or descriptive writing"", ""D"": ""Business proposals""}",Narrative or descriptive writing,The notes state that narrative or descriptive writing often does not have a clearly stated topic sentence; the controlling idea is implied through the details and descriptions provided.,False,1.8,,
1506,1,The 'Title Page' of a thesis should NOT include:,"{""A"": ""The title in all capitals."", ""B"": ""The author's full name."", ""C"": ""The date of submission."", ""D"": ""Superfluous phrases like 'A report on investigations into...'""}",Superfluous phrases like 'A report on investigations into...',The guidelines explicitly warn against including irrelevant or superfluous phrases in the title because they add nothing significant and detract from clarity and professionalism.,False,1.2,,
1507,1,The two main rules for 'Sequence of Tenses' concern the relationship between the:,"{""A"": ""Topic sentence and supporting sentences."", ""B"": ""Introduction and conclusion."", ""C"": ""Main clause and dependent clause."", ""D"": ""Subject and verb.""}",Main clause and dependent clause.,The sequence of tenses rules govern how the verb tense in a main clause affects the possible verb tenses in a dependent clause to show the correct time relationship between actions.,False,1.44,,
1508,1,The sentence 'There are three major rules to examinations' is a topic sentence where the controlling idea is:,"{""A"": ""examinations"", ""B"": ""three major rules"", ""C"": ""major rules"", ""D"": ""There are""}",three major rules,The topic is 'examinations'. The controlling idea is 'three major rules' because it limits the scope of the paragraph to discussing only those three rules.,False,1.5,,
1509,1,What is the primary purpose of 'editing' your work?,"{""A"": ""To change the main idea of the essay."", ""B"": ""To prepare the text for submission by correcting mistakes."", ""C"": ""To add more personal opinions."", ""D"": ""To make the writing more informal.""}",To prepare the text for submission by correcting mistakes.,"Editing is the final stage of writing where you correct errors in grammar, spelling, punctuation, and style to ensure the work is clear, professional, and ready for submission.",False,1.0,,
1510,1,Which of the following is a key observation students must follow for success in the course?,"{""A"": ""Only attend tutorials, not lectures."", ""B"": ""Complete all assignments on time."", ""C"": ""Read materials only after the exam."", ""D"": ""Participate passively in group work.""}",Complete all assignments on time.,"The 'Key Observations' slide lists several requirements, including 'Completing all assignments on time' as crucial for success.",False,1.0,,
1511,1,The primary goal of 'Argumentation' as a discourse form is to:,"{""A"": ""Narrate a personal experience."", ""B"": ""Describe a location vividly."", ""C"": ""Prove the validity of a viewpoint."", ""D"": ""Explain how something works.""}",Prove the validity of a viewpoint.,"Argumentation is an attempt to prove how sound or valid a point of view is, often by presenting evidence and logical reasoning to persuade the reader.",False,1.2,,
1512,1,Which of the following is NOT a component of the IMRAD structure?,"{""A"": ""Introduction"", ""B"": ""Method"", ""C"": ""Results"", ""D"": ""Opinion""}",Opinion,"IMRAD stands for Introduction, Method, Results, Abstract, Discussion. 'Opinion' is not a formal section; opinions may be part of the discussion but must be evidence-based.",False,1.2,,
1513,1,"In the sentence 'The journey was not long. Nevertheless, the travellers started very early,' the word 'Nevertheless' improves:","{""A"": ""Unity"", ""B"": ""Coherence"", ""C"": ""Completeness"", ""D"": ""Order""}",Coherence,"'Nevertheless' is a transitional word that shows a contrast or concession, logically connecting the two sentences and thus enhancing the paragraph's coherence.",False,1.44,,
1514,1,The feature 'precision' in academic writing is best achieved by:,"{""A"": ""Using general and abstract words."", ""B"": ""Using clear language and subject-specific vocabulary."", ""C"": ""Using emotional and evocative language."", ""D"": ""Using long and complicated sentences.""}",Using clear language and subject-specific vocabulary.,"Precision involves using clear, unambiguous language and adopting technical, subject-specific terms that convey an exact meaning, facilitating the reader's understanding.",False,1.2,,
1515,1,Which of these is the correct way to write the possessive form of 'children'?,"{""A"": ""childrens"", ""B"": ""childrens'"", ""C"": ""children's"", ""D"": ""child'sren""}",children's,"'Children' is a plural noun that does not end in 's'. To make it possessive, you add an apostrophe followed by an 's'.",False,1.5,,
1516,1,What does it mean if a paragraph has 'order'?,"{""A"": ""It has a topic sentence, body, and conclusion."", ""B"": ""The details and ideas are presented in a logical sequence."", ""C"": ""It contains enough supporting evidence."", ""D"": ""All sentences relate to a single idea.""}",The details and ideas are presented in a logical sequence.,"Order refers to the logical and systematic arrangement of information within a paragraph, such as chronologically, spatially, or from general to specific, to ensure the reader can follow the argument easily.",False,1.2,,
1517,1,The main difference in language between a university and a primary school is that a university's language is part of a specific:,"{""A"": ""Social club"", ""B"": ""Informal gathering"", ""C"": ""Academic discourse community"", ""D"": ""Family structure""}",Academic discourse community,"A university constitutes an academic discourse community with its own specialized terminology, conventions, and formal language that differ from those used in pre-tertiary institutions.",False,1.2,,
1518,1,"In the sentence 'I admire my friend Richard because he is so talented, intelligent and kind,' what is the primary problem according to the notes?","{""A"": ""It lacks unity."", ""B"": ""It is incoherent."", ""C"": ""It lacks completeness."", ""D"": ""It has a grammatical error.""}",It lacks completeness.,"This sentence is used as an example of a paragraph that lacks completeness. The claim that Richard is 'talented, intelligent and kind' is not developed; no specific details or examples are provided to support it.",False,2.4,,
1519,1,The section of a thesis that may be 'optional' is the:,"{""A"": ""Abstract"", ""B"": ""Dedication"", ""C"": ""Table of Contents"", ""D"": ""References""}",Dedication,The list of preliminary elements in a thesis explicitly marks the 'Dedication' and 'List of Symbols' as optional sections.,False,1.0,,
1520,1,Which transitional word would best fit in the blank: 'Many couples have a comfortable home. ___ they may be loving people.'?,"{""A"": ""However"", ""B"": ""In addition"", ""C"": ""But"", ""D"": ""Nevertheless""}",In addition,The second sentence adds another positive attribute to the first. 'In addition' is the most appropriate transitional phrase to add a related idea.,False,1.44,,
1521,1,A 'register' is a group of words specific to a particular:,"{""A"": ""Grammatical tense"", ""B"": ""Geographic region"", ""C"": ""Field or discipline"", ""D"": ""Sentence structure""}",Field or discipline,"A register refers to the specific vocabulary, style, and grammar used by a group of people in a particular context, such as the legal register or the medical register.",False,1.0,,
1522,1,The main purpose of the 'Course Outline' is to:,"{""A"": ""Provide a detailed description of the lecturer."", ""B"": ""List the topics that will be covered in the course."", ""C"": ""Explain the grading system."", ""D"": ""Give examples of student work.""}",List the topics that will be covered in the course.,"The course outline provides a structured list of the major topics and subtopics that will be taught throughout the semester, giving students an overview of the course content.",False,1.0,,
1523,1,The use of facts and statistics in academic writing primarily serves to:,"{""A"": ""Make the text longer."", ""B"": ""Provide evidence to reinforce an argument."", ""C"": ""Make the writing more subjective."", ""D"": ""Showcase the writer's vocabulary.""}",Provide evidence to reinforce an argument.,"Facts and statistics are crucial forms of evidence used to support claims and reinforce the writer's argument or position, making the writing more credible and persuasive.",False,1.2,,
1524,1,The phrase 'et al.' is a scholarly convention used in citations when a source has:,"{""A"": ""No author."", ""B"": ""Only one author."", ""C"": ""Two or three authors."", ""D"": ""Multiple authors (usually four or more).""}",Multiple authors (usually four or more).,"'Et al.' is an abbreviation of the Latin 'et alia,' meaning 'and others.' It is used in in-text citations to shorten the list of names when a work has many authors.",False,1.5,,
1525,1,"The sentence, 'The industrial Age saw a rise in the use of machinery' has an error in:","{""A"": ""Punctuation"", ""B"": ""Spelling"", ""C"": ""Capitalization"", ""D"": ""Grammar""}",Capitalization,Historical periods like 'the Industrial Age' should be capitalized. The word 'industrial' should start with a capital 'I'.,False,1.8,,
