id,course_id,question_text,options,correct_answer,explanation,has_latex,difficulty_score,image_url,explanation_image_url
445,6,The greatest possible amplification is obtained in,"{""A"": ""A common-emitter circuit"", ""B"": ""A common-base circuit."", ""C"": ""A common-collector circuit."", ""D"": ""More than one of the above.""}",0,"The common-emitter configuration is the most versatile and widely used because it provides both high current gain and high voltage gain, resulting in the largest power gain of the three basic configurations.",False,2.4,,
446,6,In a bipolar junction transistor the input is applied to the collector in,"{""A"": ""A common-emitter circuit"", ""B"": ""A common-base circuit"", ""C"": ""A common-collector circuit"", ""D"": ""None of the above""}",3,"In the three standard amplifier configurations, the input is never applied to the collector. The input is the base for CE and CC, and the emitter for CB.",False,1.2,,
447,6,"In a common-base circuit, the output is taken from the","{""A"": ""Emitter"", ""B"": ""Base"", ""C"": ""Collector"", ""D"": ""More than one of the above""}",2,"In a common-base configuration, the base is the common (grounded) terminal for both input and output. The input signal is applied to the emitter, and the output signal is taken from the collector.",False,1.2,,
448,6,The current through the channel of a JFET is directly affected by all of the following except:,"{""A"": ""Drain voltage"", ""B"": ""Transconductance"", ""C"": ""Gate voltage"", ""D"": ""Gate bias.""}",1,"Gate voltage (or gate bias) and drain voltage are the external voltages that control the drain current. Transconductance is a device parameter that *describes* the relationship between gate voltage and drain current; it is a characteristic, not an external influence.",False,1.8,,
449,6,"In an N-channel JFET, pinchoff occurs when the gate bias is","{""A"": ""Slightly positive."", ""B"": ""Zero."", ""C"": ""Slightly negative"", ""D"": ""Very negative""}",3,"This question uses 'pinchoff' to mean cutting the current off. For an N-channel JFET, this requires a gate-source voltage that is negative enough (equal to the VGS(off) value) to fully deplete the channel of electrons and stop the current flow.",False,1.8,,
450,6,The current consists mainly of holes when a JFET,"{""A"": ""Has a P-type channel"", ""B"": ""Is forward-biased"", ""C"": ""Is zero-biased"", ""D"": ""Is reverse-biased""}",0,"JFETs are unipolar devices. The type of charge carrier is determined by the channel material. A P-channel JFET has a channel made of P-type semiconductor, where holes are the majority carriers.",False,1.2,,
451,6,A JFET might work better than a bipolar transistor in,"{""A"": ""A rectifier"", ""B"": ""A radio receiver"", ""C"": ""A filter"", ""D"": ""A transformer""}",1,The high input impedance and low noise of a JFET make it ideal for amplifying the weak signals from an antenna in a radio receiver without loading the signal source.,False,2.4,,
452,6,Transconductance is the ratio of,"{""A"": ""A change in drain voltage to a change in source voltage"", ""B"": ""A change in drain current to a change in gate voltage"", ""C"": ""A change in gate current to a change in source voltage"", ""D"": ""A change in drain current to a change in drain voltage""}",1,"This is the definition of transconductance (gm), a key parameter indicating the gain of a FET (output current change per unit of input voltage change).",False,1.2,,
453,6,When an enhancement-mode MOSFET is at zero bias,"{""A"": ""The drain current is high with no signal"", ""B"": ""The drain current fluctuates with no signal"", ""C"": ""The drain current is low with no signal"", ""D"": ""The drain current is zero with no signal""}",3,"An E-MOSFET is 'normally off.' It requires a gate voltage greater than its threshold voltage to form a conductive channel. At zero bias, no channel exists, so no current can flow.",False,1.44,,
454,6,An advantage of MOSFETs over JFETs is that,"{""A"": ""MOSFETs can handle a wider range of gate voltages"", ""B"": ""MOSFETs deliver greater output power"", ""C"": ""MOSFETs are more rugged"", ""D"": ""MOSFETs last longer""}",0,"The insulated gate of a MOSFET allows for a greater range of input voltages compared to the PN junction gate of a JFET, which must always be reverse-biased.",False,2.4,,
455,6,The current gain of a transistor is defined as the ratio of the collector current to the,"{""A"": ""Base current"", ""B"": ""Emitter current"", ""C"": ""Supply current"", ""D"": ""Collector current""}",0,"The common-emitter DC current gain, often called beta ($\beta_{DC}$), is the ratio of the collector current ($I_C$) to the base current ($I_B$). This is the fundamental definition of current gain in this configuration.",True,1.2,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_bceea40b8bb9_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_bceea40b8bb9_e.png
456,6,The graph of current gain versus collector-current indicates that the current gain,"{""A"": ""Is constant"", ""B"": ""Varies slightly"", ""C"": ""Varies significantly"", ""D"": ""Equals the collector current divided by the base current""}",1,"While often treated as a constant for simple analysis, the current gain ($\beta_{DC}$) of a transistor actually varies slightly with changes in collector current and temperature, as seen on a transistor datasheet.",True,2.7,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_a024a07f6f59_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_a024a07f6f59_e.png
457,6,"When the collector current increases, what does the current gain do?","{""A"": ""Decreases"", ""B"": ""Stays the same"", ""C"": ""Increases"", ""D"": ""Any of the above""}",2,"For a typical BJT, as the collector current ($I_C$) increases from a small value, the current gain ($\beta_{DC}$) also tends to increase until it reaches a peak and then starts to decrease at very high currents. For the purposes of this question, in the general operating range, it increases.",True,2.25,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_77c30a351dc8_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_77c30a351dc8_e.png
458,6,"As the temperature increases, the current gain","{""A"": ""Decreases"", ""B"": ""Remains the same"", ""C"": ""Increases"", ""D"": ""Can be any of the above""}",2,"The DC current gain of a bipolar junction transistor (BJT) increases with temperature. This is due to the increased thermal energy of the charge carriers, which causes more carriers to be injected from the emitter to the collector.",False,1.5,,
459,6,"When the base resistor decreases, the collector voltage will probably","{""A"": ""Decrease"", ""B"": ""Stay the same"", ""C"": ""Increase"", ""D"": ""Do all of the above""}",0,"A decrease in the base resistor ($R_B$) will cause the base current ($I_B$) to increase. A larger base current leads to a larger collector current ($I_C = \beta I_B$), which in turn causes a greater voltage drop across the collector resistor ($V_R = I_C \times R_C$), leading to a lower collector voltage ($V_C = V_{CC} - V_R$).",True,4.32,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_57b45d5d13c6_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_57b45d5d13c6_e.png
460,6,"If the base resistor is very small, the transistor will operate in the","{""A"": ""Cutoff region"", ""B"": ""Active region"", ""C"": ""Saturation region"", ""D"": ""Breakdown region""}",2,"A very small base resistor allows a large base current to flow. This large base current forces the collector current to its maximum possible value, where the transistor can no longer function as an amplifier. This is known as the saturation region, where the collector-emitter voltage ($V_{CE}$) is at its minimum.",True,1.8,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_44dca63eb2b5_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_44dca63eb2b5_e.png
461,6,"Ignoring the bulk resistance of the collector diode, the collector-emitter saturation voltage is","{""A"": ""0"", ""B"": ""A few tenths of a volt"", ""C"": ""1 V"", ""D"": ""Supply voltage""}",1,"The collector-emitter saturation voltage, $V_{CE(sat)}$, is the voltage drop across the collector and emitter terminals when the transistor is in the saturation region. It is typically a small positive voltage, usually a few tenths of a volt, as a small voltage is still needed to keep the collector-base junction forward-biased.",True,1.2,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_518aaa2b3d84_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_518aaa2b3d84_e.png
462,6,Three different Q points are shown on a load line. The upper Q point represents the,"{""A"": ""Minimum current gain"", ""B"": ""Intermediate current gain"", ""C"": ""Maximum current gain"", ""D"": ""Cutoff point""}",2,"The Q point (quiescent point) on a load line moves along the line. An increase in current gain ($\beta$) for a given base current will move the Q point 'up' the load line toward the saturation region, which represents a higher collector current and thus a maximum current gain.",True,4.5,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_d63fcd04c7c5_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_d63fcd04c7c5_e.png
463,6,"If a transistor operates at the middle of the load line, an increase in the base resistance will move the Q point","{""A"": ""Down"", ""B"": ""Up"", ""C"": ""Nowhere"", ""D"": ""Off the load line""}",0,"An increase in base resistance ($R_B$) causes a decrease in base current ($I_B$). Since collector current is proportional to base current ($I_C = \beta I_B$), the collector current also decreases. This movement on the load line is represented by the Q point moving 'down' toward the cutoff region.",True,4.32,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_822cfdadd7d3_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_822cfdadd7d3_e.png
464,6,"If a transistor operates at the middle of the load line, an increase in the current gain will move the Q point","{""A"": ""Down"", ""B"": ""Up"", ""C"": ""Nowhere"", ""D"": ""Off the load line""}",1,Current gain ($\beta$) directly affects the collector current. An increase in current gain leads to an increase in collector current ($I_C = \beta I_B$). This causes the Q point to move 'up' the load line toward the saturation region.,True,4.32,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_f7399ebb56ae_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_f7399ebb56ae_e.png
465,6,"If the base supply voltage increases, the Q point moves","{""A"": ""Down"", ""B"": ""Up"", ""C"": ""Nowhere"", ""D"": ""Off the load line""}",1,"Increasing the base supply voltage increases the base current. A larger base current leads to a larger collector current, which shifts the Q point 'up' the load line towards saturation.",False,4.32,,
466,6,Suppose the base resistor is open. The Q point will be,"{""A"": ""In the middle of the load line"", ""B"": ""At the upper end of the load line"", ""C"": ""At the lower end of the load line"", ""D"": ""Off the load line""}",2,"If the base resistor is open, there is no path for base current to flow. With zero base current, there is no collector current, and the transistor is in the cutoff region. On the load line, this corresponds to the lowest possible collector current, which is at the lower end of the load line.",False,2.7,,
467,6,"If the base supply voltage is disconnected, the collector-emitter voltage will equal","{""A"": ""0 V"", ""B"": ""6 V"", ""C"": ""10.5 V"", ""D"": ""Collector supply voltage""}",3,"When the base supply voltage is disconnected, the transistor is in cutoff. In this state, there is no base current and thus no collector current ($I_C = 0$). With no current flowing through the collector resistor, there is no voltage drop across it ($V_R = I_C \times R_C$), so the voltage at the collector terminal is equal to the collector supply voltage ($V_{CC}$), so $V_{CE} = V_{CC}$.",True,1.8,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_4c459a9c769d_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_4c459a9c769d_e.png
468,6,"If the base resistor is shorted, the transistor will probably be","{""A"": ""Saturated"", ""B"": ""In cutoff"", ""C"": ""Destroyed"", ""D"": ""None of the above""}",2,"A shorted base resistor means a very large, uncontrolled base current will flow. This can exceed the maximum ratings of the transistor, leading to a catastrophic failure and destroying the device.",False,1.8,,
469,6,"If the collector resistor decreases to zero in a base-biased circuit, the load line will become","{""A"": ""Horizontal"", ""B"": ""Vertical"", ""C"": ""Useless"", ""D"": ""Flat""}",1,"The load line is defined by the equation $V_{CE} = V_{CC} - I_C \times R_C$. If the collector resistor ($R_C$) is zero, the equation becomes $V_{CE} = V_{CC}$. This means that the collector-emitter voltage is fixed at the supply voltage regardless of the collector current, resulting in a vertical load line.",True,4.5,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_a91a250eb8ab_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_a91a250eb8ab_e.png
470,6,"The collector current is 10 mA. If the current gain is 100, the base current is","{""A"": ""1 $\\mu$A"", ""B"": ""10 $\\mu$A"", ""C"": ""100 $\\mu$A"", ""D"": ""1 mA""}",2,"The formula for current gain is $\beta = \frac{I_C}{I_B}$. To find the base current, we rearrange the formula to $I_B = \frac{I_C}{\beta}$. So, $I_B = \frac{10\text{ mA}}{100} = 0.1\text{ mA} = 100\mu\text{A}$.",True,2.16,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_e51efbefc430_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_e51efbefc430_e.png
471,6,"The base current is 50 $\mu$A. If the current gain is 125, the collector current is closest in value to","{""A"": ""40 $\\mu$A"", ""B"": ""500 $\\mu$A"", ""C"": ""1 mA"", ""D"": ""6 mA""}",3,Using the formula $I_C = \beta \times I_B$: $I_C = 125 \times 50\mu\text{A} = 6250\mu\text{A} = 6.25\text{ mA}$. The closest value is 6 mA.,True,1.8,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_da66520bdcf4_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_da66520bdcf4_e.png
472,6,"When the Q point moves along the load line, the voltage increases when the collector current","{""A"": ""Decreases"", ""B"": ""Stays the same"", ""C"": ""Increases"", ""D"": ""Does none of the above""}",0,"The load line equation is $V_{CE} = V_{CC} - I_C \times R_C$. The relationship is inverse; as collector current ($I_C$) decreases, the voltage drop across the collector resistor ($I_C \times R_C$) decreases, and thus the collector-emitter voltage ($V_{CE}$) increases.",True,4.5,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_d5d1a4d13ce3_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_d5d1a4d13ce3_e.png
473,6,"When there is no base current in a transistor switch, the output voltage from the transistor is","{""A"": ""Low"", ""B"": ""High"", ""C"": ""Unchanged"", ""D"": ""Unknown""}",1,"No base current means the transistor is in cutoff. In cutoff, no collector current flows, so there is no voltage drop across the collector resistor. The output voltage at the collector is therefore high, equal to the supply voltage ($V_{CC}$).",True,1.44,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_c50241dbf204_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_c50241dbf204_e.png
474,6,A circuit with a fixed emitter current is called,"{""A"": ""Base bias"", ""B"": ""Emitter bias"", ""C"": ""Transistor bias"", ""D"": ""Two-supply bias""}",1,Emitter bias is a type of biasing circuit that uses a resistor in the emitter leg to provide a negative feedback mechanism. This makes the emitter current highly stable and independent of the transistor's current gain.,False,1.2,,
475,6,The first step in analyzing emitter-based circuits is to find the,"{""A"": ""Base current"", ""B"": ""Emitter voltage"", ""C"": ""Emitter current"", ""D"": ""Collector current""}",0,"For emitter-based circuits, the analysis typically begins by finding the base current ($I_B$) using the voltage divider rule and the base-emitter voltage drop. This is the first step in finding all other currents and voltages in the circuit.",True,1.2,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_479a6b0c9018_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_479a6b0c9018_e.png
476,6,"If the current gain is unknown in an emitter-biased circuit, you cannot calculate the","{""A"": ""Emitter voltage"", ""B"": ""Emitter current"", ""C"": ""Collector current"", ""D"": ""Base current""}",3,"Emitter bias circuits are designed to be relatively independent of current gain ($\beta$). You can calculate the emitter voltage and emitter current, and the collector current will be very close to the emitter current ($I_C \approx I_E$). However, the base current is directly dependent on $\beta$ ($I_B = I_E / (\beta + 1)$), so you cannot find it without knowing the current gain.",True,3.6,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_05ff4a437b69_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_05ff4a437b69_e.png
477,6,"If the emitter resistor is open, the collector voltage is","{""A"": ""Low"", ""B"": ""High"", ""C"": ""Unchanged"", ""D"": ""Unknown""}",1,"An open emitter resistor breaks the circuit loop for the emitter and collector currents. No current can flow from the emitter to the collector. The transistor is effectively in the cutoff region, meaning there is no voltage drop across the collector resistor, and the collector voltage is high, equal to the supply voltage ($V_{CC}$).",True,2.4,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_2d9d1ecf6dea_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_2d9d1ecf6dea_e.png
478,6,"If the collector resistor is open, the collector voltage is","{""A"": ""Low"", ""B"": ""High"", ""C"": ""Unchanged"", ""D"": ""Unknown""}",3,"If the collector resistor is open, the collector terminal is no longer connected to the supply voltage through the resistor. The voltage at the collector is undefined or 'floating' as it's not referenced to a known potential.",False,2.4,,
479,6,"When the current gain increases from 50 to 300 in an emitter-biased circuit, the collector current","{""A"": ""Remains almost the same"", ""B"": ""Decreases by a factor of 6"", ""C"": ""Increases by a factor of 6"", ""D"": ""Is zero""}",0,"The key advantage of emitter-biased circuits is their stability. The emitter resistor provides negative feedback that stabilizes the collector current against changes in the current gain ($\beta$) and temperature. While there will be a very slight change, for practical purposes, it remains almost the same.",True,2.88,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_33b1c6847916_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_33b1c6847916_e.png
480,6,"If the emitter resistance decreases, the collector voltage","{""A"": ""Decreases"", ""B"": ""Stays the same"", ""C"": ""Increases"", ""D"": ""Breaks down the transistor""}",0,"A decrease in emitter resistance ($R_E$) will cause the emitter current ($I_E$) to increase. Since the collector current ($I_C$) is approximately equal to the emitter current ($I_C \approx I_E$), the collector current will also increase. This leads to a larger voltage drop across the collector resistor, resulting in a lower collector voltage ($V_C = V_{CC} - I_C \times R_C$).",True,4.32,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_ab3fd5a7e98f_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_ab3fd5a7e98f_e.png
481,6,"If the emitter resistance decreases, the","{""A"": ""Q point moves up"", ""B"": ""Collector current decreases"", ""C"": ""Q point stays where it is"", ""D"": ""Current gain increases""}",0,"A decrease in emitter resistance leads to an increase in collector current. On the load line, an increase in collector current corresponds to the Q point moving 'up' the load line towards the saturation region.",False,2.4,,
482,6,"When operated in cut-off and saturation, the transistor acts like a","{""A"": ""variable resistor"", ""B"": ""variable capacitor"", ""C"": ""linear amplifier"", ""D"": ""switch""}",3,"The cut-off state, where no current flows, represents an open switch. The saturation state, where maximum current flows, represents a closed switch. Alternating between these two states allows the transistor to function as an electronic switch.",False,1.2,,
483,6,A bipolar NPN transistor has a DC current gain value of 180. Calculate the base current required to switch a resistive load of 50 $\Omega$ with collector current given as 4 mA.,"{""A"": ""0.0222 mA"", ""B"": ""0.57143 mA"", ""C"": ""0.53809 mA"", ""D"": ""3.8095 $\\mu$A""}",0,"The DC current gain ($\beta_{DC}$) is the ratio of collector current ($I_C$) to base current ($I_B$). The formula is $I_B = \frac{I_C}{\beta_{DC}}$. Therefore, $I_B = \frac{4\text{ mA}}{180} = 0.0222\text{ mA}$.",True,2.16,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_cd1734ed874d_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_cd1734ed874d_e.png
484,6,"To saturate a BJT,","{""A"": ""$V_{CC}$ must be at least 10 V"", ""B"": ""$I_B = I_{C(sat)}$"", ""C"": ""the emitter must be grounded"", ""D"": ""$I_B \\ge \\frac{I_{C(sat)}}{\\beta_{DC}}$""}",3,"To ensure a transistor is in saturation, the base current ($I_B$) must be equal to or greater than the minimum current required for saturation. This minimum current is calculated by dividing the saturation collector current ($I_{C(sat)}$) by the DC current gain ($\beta_{DC}$).",True,1.8,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_00e843eaa723_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_00e843eaa723_e.png
485,6,"A FET has three terminals, namely","{""A"": ""emitter, base and collector"", ""B"": ""gate, drain and source"", ""C"": ""cathode, anode and grid"", ""D"": ""none of the above""}",1,"A Field-Effect Transistor (FET) is a three-terminal device. These terminals are named the gate, which controls the current flow; the source, where charge carriers enter; and the drain, where they exit.",False,1.0,,
486,6,Find the DC current gain and the emitter current for a transistor where the base current is 50 mA and the collector current is 3.65 mA.,"{""A"": ""0.073 and 53.65 mA"", ""B"": ""1.073 and 5.65 mA"", ""C"": ""0.77 and 52.65 mA"", ""D"": ""7.073 and 35.65 mA""}",0,"The DC current gain ($\beta_{DC}$) is $\frac{I_C}{I_B}$, which is $\frac{3.65\text{ mA}}{50\text{ mA}} = 0.073$. The emitter current ($I_E$) is the sum of the base and collector currents ($I_B + I_C$), which is $50\text{ mA} + 3.65\text{ mA} = 53.65\text{ mA}$.",True,2.59,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_35e2c58e4e45_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_35e2c58e4e45_e.png
487,6,"A certain transistor has $h_{FE}$ of 200. When the base current is 50 $\mu$A, find $I_C$ and $\alpha_{DC}$.","{""A"": ""10000 $\\mu$A and 0.995"", ""B"": ""1000 $\\mu$A and 1"", ""C"": ""100 $\\mu$A and 0.95"", ""D"": ""1000 $\\mu$A and 0.999""}",0,"$h_{FE}$ is the same as $\beta_{DC}$. Collector current $I_C = \beta_{DC} \times I_B = 200 \times 50\mu\text{A} = 10,000\mu\text{A}$ (or 10 mA). Emitter current $I_E = I_B + I_C = 0.05\text{ mA} + 10\text{ mA} = 10.05\text{ mA}$. The DC alpha ($\alpha_{DC}$) = $\frac{I_C}{I_E} = \frac{10\text{ mA}}{10.05\text{ mA}} \approx 0.995$.",True,2.59,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_2b3eb1801463_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_2b3eb1801463_e.png
488,6,"Which of the following parts in a BJT device are heavily, moderately and lightly doped, respectively?","{""A"": ""Emitter, Base and Collector"", ""B"": ""Base, Emitter and Base"", ""C"": ""Collector, Emitter and Base"", ""D"": ""Emitter, Collector and Base""}",3,"In a Bipolar Junction Transistor (BJT), the emitter is heavily doped to supply a large number of charge carriers. The collector is moderately doped, and the base is very thin and lightly doped to minimize recombination and allow most carriers to pass to the collector.",False,1.44,,
489,6,The minimum device current which must be attained by the device before the gate drive is removed is,"{""A"": ""surge current"", ""B"": ""triggering current"", ""C"": ""latching current"", ""D"": ""holding current""}",2,"Latching current is the minimum anode current required to keep a thyristor, like an SCR, in the ON state immediately after it has been turned on and the gate signal has been removed.",False,1.5,,
490,6,An SCR has ______ terminals.,"{""A"": ""two"", ""B"": ""four"", ""C"": ""three"", ""D"": ""none of the above""}",2,"A Silicon-Controlled Rectifier (SCR) is a three-terminal device. The terminals are the anode, the cathode, and the gate, which is used to trigger the device into conduction.",False,1.0,,
491,6,"When a BJT is in the cut-off state, the base current is","{""A"": ""0.5 mA"", ""B"": ""0"", ""C"": ""0.2 mA"", ""D"": ""0 $\\mu$A""}",3,"In the cut-off state, the base-emitter junction is not forward-biased, so ideally, no base current flows. For practical purposes, the base current is considered to be zero.",True,1.2,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_66f3680a86bc_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_66f3680a86bc_e.png
492,6,The most commonly used semiconductor material is:,"{""A"": ""sulphur"", ""B"": ""germanium"", ""C"": ""silicon"", ""D"": ""carbon""}",2,"Silicon is the most widely used semiconductor material due to its abundance, stability at higher temperatures, and well-established manufacturing processes compared to other materials like germanium.",False,1.0,,
493,6,The valence electrons have:,"{""A"": ""very small energy"", ""B"": ""maximum energy"", ""C"": ""least energy"", ""D"": ""none of the above""}",1,Valence electrons are in the outermost shell of an atom. Electrons in shells farther from the nucleus possess higher energy levels than those in inner shells.,False,1.2,,
494,6,A large number of free electrons exist in,"{""A"": ""semiconductors"", ""B"": ""metals"", ""C"": ""insulators"", ""D"": ""non-metals""}",1,Metals are excellent conductors because their atomic structure includes a 'sea' of free electrons that are not tightly bound to any single atom and can move easily to conduct current.,False,1.2,,
495,6,The electrons in the third orbit of an atom have ______ energy than the electrons in the second orbit.,"{""A"": ""more"", ""B"": ""less"", ""C"": ""the same"", ""D"": ""none of the above""}",0,"Electron energy levels increase with the distance of the orbit (shell) from the atom's nucleus. Therefore, an electron in the third orbit has more energy than one in the second orbit.",False,1.2,,
496,6,The electrons in the conduction band are known as,"{""A"": ""bound electrons"", ""B"": ""valence electrons"", ""C"": ""free electrons"", ""D"": ""none of the above""}",2,"When electrons gain enough energy to jump from the valence band to the conduction band, they are no longer bound to their atoms and are free to move throughout the material, hence they are called free electrons.",False,1.0,,
497,6,A hole in a semiconductor is defined as,"{""A"": ""a free electron"", ""B"": ""the absence of an electron in a covalent bond"", ""C"": ""a free proton"", ""D"": ""a free neutron""}",1,A hole is the vacancy left in the covalent bond structure of a semiconductor when a valence electron gains enough energy to break free and become a conduction electron.,False,1.0,,
498,6,Which force acts between electrons and protons?,"{""A"": ""Electro-proton forces"", ""B"": ""Electrostatic forces"", ""C"": ""Gas"", ""D"": ""Strong nuclear force""}",1,"The force of attraction between the negatively charged electrons and the positively charged protons within an atom is the electrostatic force, also described by Coulomb's law.",False,1.2,,
499,6,An ideal crystal diode is one which behaves as a perfect ______ when forward biased.,"{""A"": ""conductor"", ""B"": ""insulator"", ""C"": ""resistance material"", ""D"": ""none of the above""}",0,"An ideal diode model simplifies its function to that of a perfect switch. When forward-biased, it acts as a closed switch, offering zero resistance and behaving like a perfect conductor.",False,1.2,,
500,6,An LED,"{""A"": ""emits light when reverse-biased"", ""B"": ""emits light when forward-biased"", ""C"": ""sense light when reverse-biased"", ""D"": ""acts as a variable resistance""}",1,A Light-Emitting Diode (LED) is a special type of diode that releases energy in the form of photons (light) when it is forward-biased and current flows through it.,False,1.0,,
501,6,A diode that has a negative resistance characteristic is the,"{""A"": ""Schottky diode"", ""B"": ""laser diode"", ""C"": ""tunnel diode"", ""D"": ""hot-carrier diode""}",2,"The tunnel diode is a unique device that exhibits negative resistance over a specific range of its forward-bias voltage, meaning its current decreases as the voltage increases in that region.",False,1.2,,
502,6,Most of the majority carriers from the emitter,"{""A"": ""recombine in the base"", ""B"": ""recombine in the emitter"", ""C"": ""pass through the base region to the collector"", ""D"": ""none of the above""}",2,"In a properly biased BJT, the base is very thin and lightly doped. This design ensures that the vast majority of charge carriers injected from the emitter pass through the base and are swept into the collector region, rather than recombining in the base.",False,1.2,,
503,6,An alternative name for the Zener diode is the,"{""A"": ""voltage reference transistor"", ""B"": ""Zener transistor"", ""C"": ""voltage reference diode"", ""D"": ""diode transistor""}",2,Zener diodes are designed to operate in the reverse breakdown region where they maintain a nearly constant voltage across a wide range of currents. This stable voltage characteristic makes them suitable for use as voltage references in circuits.,False,1.2,,
504,6,Ammeter is a device for measuring electrical power.,"{""A"": ""True"", ""B"": ""False""}",1,An ammeter measures electric current (in Amperes). Electrical power (in Watts) is measured by a wattmeter.,False,1.0,,
